customer_id,age,gender,income,employment_type,credit_score,loan_amount,loan_term,num_delinquencies,default
C00490,55,Male,16122,Self-employed,652,8761,12,2,0
C00491,43,Male,52432,Self-employed,687,9894,48,2,0
C00492,37,Male,55930,Salaried,722,9371,36,3,1
C00493,46,Female,70170,Salaried,755,8701,48,0,0
C00494,28,Female,63878,Self-employed,634,9066,60,0,0
C00495,49,Female,47581,Self-employed,653,15636,60,3,0
C00496,46,Female,54020,Unemployed,689,3527,24,0,0
C00497,30,Female,28308,Unemployed,762,15399,36,0,1
C00498,46,Female,74661,Salaried,689,9957,48,2,0
C00499,54,Male,60367,Self-employed,743,2638,36,2,0
C00500,61,Male,22086,Salaried,677,12972,36,1,0
C00501,27,Male,53689,Salaried,722,2233,60,0,0
C00502,24,Male,54835,Salaried,631,10433,36,1,0
C00503,31,Male,38390,Self-employed,648,20601,36,1,0
C00504,49,Male,51452,Unemployed,673,7758,48,1,0
C00505,56,Male,36882,Salaried,626,8127,36,0,0
C00506,45,Male,28931,Salaried,623,13932,24,3,0
C00507,41,Female,40799,Unemployed,663,13175,24,0,0
C00508,56,Female,52573,Salaried,610,13178,12,1,0
C00509,30,Female,63924,Salaried,676,7725,36,0,0
C00510,57,Female,51047,Salaried,696,12373,36,1,0
C00511,29,Female,64071,Self-employed,640,7153,12,1,0
C00512,44,Female,59730,Unemployed,664,12333,24,0,0
C00513,55,Female,34469,Salaried,663,9350,24,1,0
C00514,55,Male,59616,Salaried,759,13819,36,1,0
C00515,56,Male,60031,Salaried,688,14521,12,0,0
C00516,38,Female,76127,Salaried,792,12177,48,0,0
C00517,59,Male,56159,Salaried,659,6154,60,0,0
C00518,52,Male,31479,Unemployed,659,2461,24,2,0
C00519,44,Male,41688,Self-employed,737,4337,24,0,0
C00520,43,Male,22211,Unemployed,553,5133,24,0,0
C00521,52,Male,57657,Unemployed,719,24958,24,2,0
C00522,57,Female,74809,Salaried,675,13296,36,3,0
C00523,32,Male,14132,Salaried,685,11132,24,1,0
C00524,33,Female,75443,Self-employed,663,7234,36,1,0
C00525,43,Female,57458,Salaried,709,14687,36,3,0
C00526,45,Female,33851,Self-employed,587,9037,48,1,0
C00527,55,Male,53850,Salaried,642,11709,48,1,0
C00528,61,Female,34335,Self-employed,777,12995,36,1,0
C00529,50,Female,56606,Salaried,683,12083,60,0,0
C00530,37,Female,50950,Salaried,620,10341,36,2,0
C00531,40,Female,54940,Self-employed,683,4927,48,2,0
C00532,45,Male,36215,Salaried,717,10299,36,1,0
C00533,42,Female,38400,Salaried,684,15431,36,1,0
C00534,33,Female,57527,Self-employed,674,13770,36,1,0
C00535,39,Female,42459,Salaried,650,11589,36,1,0
C00536,56,Female,52235,Self-employed,616,14076,36,1,0
C00537,32,Male,56794,Salaried,586,4012,48,1,0
C00538,61,Female,46664,Self-employed,638,9199,36,2,0
C00539,39,Female,67326,Salaried,745,9795,24,1,0
C00540,32,Female,47216,Salaried,658,4644,24,1,0
C00541,29,Female,46766,Salaried,671,12573,48,1,1
C00542,27,Female,40524,Self-employed,603,13413,48,0,0
C00543,48,Female,65599,Salaried,680,10820,24,0,0
C00544,34,Male,39391,Salaried,659,11004,24,1,0
C00545,51,Female,68817,Self-employed,663,7025,60,0,0
C00546,39,Male,52446,Salaried,650,7076,36,0,0
C00547,36,Male,90231,Self-employed,650,3187,12,3,0
C00548,25,Female,40093,Self-employed,667,9073,24,1,0
C00549,55,Male,69127,Salaried,678,7017,48,0,1
C00550,32,Female,57653,Salaried,567,5985,12,0,0
C00551,45,Male,42293,Salaried,595,10277,36,1,1
C00552,41,Female,57855,Self-employed,653,8145,36,0,0
C00553,56,Male,57124,Salaried,726,2963,36,0,0
C00554,43,Male,45020,Salaried,609,7229,24,3,0
C00555,36,Female,56424,Salaried,709,9337,60,0,0
C00556,59,Male,67451,Salaried,762,4513,24,1,0
C00557,62,Male,57670,Salaried,666,11755,36,2,0
C00558,59,Male,43712,Salaried,657,10378,36,1,0
C00559,34,Male,42867,Salaried,706,5626,24,1,0
C00560,51,Male,48688,Salaried,685,13897,36,1,0
C00561,25,Female,66686,Salaried,648,16937,24,1,0
C00562,55,Male,38693,Salaried,693,9645,36,2,0
C00563,43,Male,55881,Salaried,645,8943,12,0,0
C00564,49,Female,26562,Salaried,748,8405,36,1,0
C00565,63,Female,58919,Self-employed,669,7374,24,2,0
C00566,31,Female,61276,Salaried,701,5319,60,0,0
C00567,38,Male,80414,Self-employed,763,10574,48,1,0
C00568,32,Male,63879,Salaried,670,6191,48,1,0
C00569,29,Male,43981,Self-employed,642,1000,48,5,0
C00570,30,Male,26981,Salaried,651,20157,36,1,0
C00571,64,Female,57712,Unemployed,679,18486,24,1,0
C00572,37,Female,45091,Self-employed,672,10557,60,1,0
C00573,58,Male,55011,Salaried,671,3501,36,1,0
C00574,27,Male,39197,Salaried,697,21495,48,2,0
C00575,33,Male,47402,Self-employed,686,12597,36,1,0
C00576,60,Male,24500,Unemployed,656,8165,24,2,0
C00577,62,Female,34306,Salaried,680,17565,36,1,0
C00578,29,Female,32190,Salaried,645,5022,36,1,0
C00579,47,Male,63091,Salaried,655,1000,12,0,0
C00580,22,Female,37591,Salaried,563,6733,36,1,0
C00581,25,Male,70668,Salaried,638,13599,48,0,1
C00582,49,Male,37738,Salaried,720,21395,12,0,0
C00583,57,Female,81439,Salaried,711,6435,24,1,0
C00584,58,Male,20767,Salaried,716,4176,36,1,0
C00585,39,Female,56364,Self-employed,701,10163,36,2,0
C00586,28,Male,50578,Self-employed,655,9942,60,1,0
C00587,21,Female,31828,Salaried,616,19418,24,1,1
C00588,42,Male,41736,Self-employed,664,11270,60,1,0
C00589,37,Female,46080,Salaried,525,20565,60,1,0
C00590,27,Male,53747,Salaried,737,16879,60,1,0
C00591,45,Male,35953,Self-employed,690,14617,12,0,0
C00592,24,Female,56379,Self-employed,722,2679,24,1,0
C00593,56,Male,51795,Self-employed,654,8028,24,1,0
C00594,26,Female,61687,Salaried,599,11280,48,1,0
C00595,51,Female,37064,Salaried,689,1000,48,1,0
C00596,39,Male,43860,Self-employed,688,6668,24,0,0
C00597,64,Male,71631,Salaried,673,8389,24,0,0
C00598,59,Male,36409,Salaried,694,6078,36,1,0
C00599,47,Male,29112,Salaried,656,20566,24,4,0
C00600,30,Female,40535,Salaried,689,12480,36,1,0
C00601,46,Male,23360,Salaried,703,8967,48,1,0
C00602,39,Male,75093,Salaried,763,1000,36,2,0
C00603,59,Male,45758,Salaried,718,7350,48,0,0
C00604,23,Female,45903,Salaried,618,17977,24,2,0
C00605,33,Male,61137,Salaried,660,6956,24,0,0
C00606,48,Female,39116,Salaried,637,8009,36,0,0
C00607,40,Male,46761,Self-employed,748,3495,48,2,0
C00608,48,Female,38720,Salaried,655,10832,36,1,0
C00609,28,Male,23674,Self-employed,666,11599,24,1,0
C00610,61,Male,50761,Salaried,674,10924,24,0,0
C00611,59,Female,65385,Salaried,700,4111,36,1,0
C00612,21,Male,51189,Salaried,620,12553,24,0,0
C00613,23,Male,63796,Salaried,679,7944,12,1,0
C00614,33,Male,33563,Salaried,726,11188,24,0,0
C00615,48,Female,38689,Salaried,663,13952,36,1,0
C00616,45,Male,30585,Self-employed,771,12102,36,0,0
C00617,53,Female,55498,Salaried,635,13269,12,1,1
C00618,58,Female,45235,Self-employed,654,13451,24,1,0
C00619,26,Female,44674,Self-employed,718,14367,36,1,0
C00620,64,Male,60034,Salaried,681,14876,36,1,0
C00621,52,Female,42905,Self-employed,668,16003,36,1,0
C00622,41,Female,66195,Self-employed,624,12173,36,1,1
C00623,36,Male,53534,Unemployed,650,14207,48,1,0
C00624,41,Female,44507,Salaried,771,10856,36,3,0
C00625,31,Female,26725,Self-employed,695,13440,36,2,0
C00626,57,Male,59949,Self-employed,708,7713,48,4,0
C00627,56,Male,54244,Self-employed,648,1195,48,2,0
C00628,55,Female,54966,Salaried,689,17255,48,2,0
C00629,39,Male,55444,Unemployed,666,10969,36,1,1
C00630,40,Male,42063,Unemployed,617,10847,36,0,0
C00631,38,Male,47729,Self-employed,643,14493,36,1,0
C00632,61,Female,43121,Salaried,654,6682,48,0,0
C00633,34,Female,68750,Self-employed,784,9465,24,1,0
C00634,35,Male,45873,Salaried,773,7079,48,0,0
C00635,51,Female,40711,Salaried,596,9063,36,1,0
C00636,21,Male,69781,Unemployed,638,8045,24,2,1
C00637,23,Male,68149,Self-employed,670,7229,36,1,0
C00638,36,Male,53545,Unemployed,681,11937,36,0,0
C00639,43,Male,48051,Salaried,673,1000,60,2,0
C00640,31,Male,44306,Salaried,772,16588,12,0,0
C00641,32,Female,49340,Unemployed,656,6441,60,3,0
C00642,30,Female,36879,Salaried,770,12430,48,2,0
C00643,52,Female,57250,Self-employed,728,12714,36,2,0
C00644,36,Female,74787,Salaried,676,8514,24,1,0
C00645,28,Male,58439,Salaried,647,12171,48,0,0
C00646,58,Male,33451,Salaried,647,4585,36,1,0
C00647,32,Female,56826,Salaried,777,7262,36,0,0
C00648,44,Female,52918,Salaried,716,8789,48,0,0
C00649,48,Male,56694,Salaried,694,12272,36,0,0
C00650,28,Male,37706,Salaried,570,8300,24,1,1
C00651,48,Male,50050,Self-employed,655,9190,12,0,0
C00652,56,Female,63246,Self-employed,661,14145,48,0,0
C00653,46,Male,33950,Salaried,690,11981,24,2,0
C00654,28,Male,43263,Self-employed,673,21688,24,0,0
C00655,48,Female,45682,Salaried,660,5472,36,1,0
C00656,48,Female,64975,Salaried,696,3572,48,1,0
C00657,57,Female,67212,Salaried,724,19556,60,0,0
C00658,61,Male,21273,Self-employed,650,11311,24,1,0
C00659,56,Male,64962,Salaried,630,16660,48,1,0
C00660,47,Female,67684,Salaried,651,4972,36,0,0
C00661,37,Male,66720,Salaried,631,7559,48,1,0
C00662,29,Male,42055,Unemployed,666,10668,48,1,1
C00663,53,Male,46552,Unemployed,780,10001,36,0,1
C00664,40,Female,26488,Salaried,663,9619,36,0,0
C00665,33,Female,18575,Salaried,624,2082,60,0,0
C00666,48,Male,44577,Unemployed,657,9426,36,0,0
C00667,49,Male,51147,Salaried,758,11705,36,0,0
C00668,33,Male,52651,Salaried,666,8314,36,1,1
C00669,55,Male,62317,Salaried,639,14900,24,1,0
C00670,26,Female,95917,Unemployed,593,14917,60,2,0
C00671,38,Female,44060,Self-employed,663,11090,36,0,0
C00672,25,Male,34166,Salaried,607,6366,24,0,0
C00673,45,Male,58192,Salaried,690,11789,12,0,0
C00674,22,Female,53333,Unemployed,658,12486,48,1,0
C00675,30,Male,41382,Salaried,575,10493,48,1,0
C00676,50,Female,63662,Salaried,763,6270,36,0,0
C00677,25,Male,37820,Salaried,786,14221,60,1,0
C00678,53,Female,48071,Self-employed,692,12142,36,0,0
C00679,21,Male,48936,Salaried,756,8004,48,2,0
C00680,38,Male,35784,Self-employed,691,10776,24,0,0
C00681,52,Female,24354,Salaried,582,5389,36,2,1
C00682,31,Female,53284,Salaried,667,1000,36,0,0
C00683,41,Male,70530,Salaried,648,2363,12,0,0
C00684,46,Male,64413,Self-employed,605,11309,24,1,0
C00685,45,Female,65416,Salaried,680,8505,24,1,0
C00686,42,Female,38015,Salaried,642,12099,36,0,0
C00687,47,Male,53211,Salaried,689,14153,48,0,0
C00688,33,Male,28637,Self-employed,716,11738,60,0,0
C00689,53,Female,52533,Self-employed,764,6781,12,2,0
C00690,54,Female,70831,Salaried,678,12058,24,0,0
C00691,61,Female,71297,Salaried,623,8059,12,2,0
C00692,55,Female,80456,Salaried,653,8386,48,2,0
C00693,21,Female,64837,Salaried,658,15252,24,2,0
C00694,41,Male,57136,Unemployed,794,12852,48,3,0
C00695,26,Male,63120,Salaried,674,7913,12,1,0
C00696,48,Female,60208,Salaried,705,5912,36,0,0
C00697,37,Male,37891,Salaried,734,16933,36,0,0
C00698,25,Male,27270,Salaried,748,9782,36,5,0
C00699,51,Female,63241,Salaried,690,4274,36,0,0
C00700,25,Male,81400,Salaried,662,7791,36,1,0
C00701,58,Male,63859,Self-employed,655,1245,36,3,0
C00702,23,Male,21669,Salaried,615,1000,24,0,0
C00703,43,Female,42210,Salaried,724,14772,36,1,0
C00704,57,Female,47049,Salaried,816,5600,48,3,0
C00705,57,Male,22159,Self-employed,747,3905,36,1,0
C00706,30,Male,29346,Salaried,681,7172,48,0,0
C00707,30,Male,49443,Salaried,615,8314,24,1,0
C00708,39,Male,53924,Salaried,652,7028,48,1,0
C00709,37,Male,35209,Salaried,700,5469,36,1,0
C00710,41,Male,28655,Self-employed,662,9793,36,4,0
C00711,34,Female,67899,Self-employed,673,8800,12,4,0
C00712,29,Male,44262,Unemployed,699,18474,24,3,1
C00713,21,Male,46408,Salaried,690,8172,36,2,0
C00714,33,Female,41799,Salaried,796,9791,48,1,0
C00715,24,Male,38432,Salaried,793,5424,60,1,0
C00716,21,Male,69541,Salaried,664,13238,60,1,0
C00717,60,Male,36803,Salaried,731,18327,24,0,0
C00718,52,Male,52695,Self-employed,610,9518,24,1,0
C00719,54,Female,50130,Salaried,727,6849,48,3,0
C00720,48,Male,20777,Salaried,704,10902,60,1,0
C00721,51,Female,53614,Salaried,634,12385,24,0,1
C00722,28,Male,26840,Self-employed,737,24454,36,2,0
C00723,59,Male,59531,Salaried,628,9253,48,0,0
C00724,46,Female,32203,Salaried,673,8295,36,0,0
C00725,54,Male,57830,Unemployed,687,4223,48,3,1
C00726,23,Female,43557,Self-employed,595,8503,24,1,0
C00727,32,Female,39885,Salaried,687,7894,48,1,0
C00728,21,Female,53158,Salaried,634,12733,36,1,0
C00729,64,Male,27922,Salaried,659,8652,36,0,0
C00730,25,Male,48961,Self-employed,675,4901,24,1,0
C00731,50,Male,61733,Self-employed,595,4710,36,1,1
C00732,50,Male,65639,Salaried,654,7888,48,1,0
C00733,37,Female,43060,Self-employed,671,13778,36,3,0
C00734,43,Male,45250,Salaried,661,10891,60,1,1
C00735,35,Male,27621,Self-employed,632,12350,12,1,0
C00736,57,Female,38739,Salaried,612,10068,36,1,0
C00737,41,Female,26598,Salaried,629,11987,60,0,0
C00738,34,Male,56601,Self-employed,583,8236,48,0,0
C00739,22,Female,62632,Salaried,637,5693,36,1,0
C00740,31,Female,43186,Unemployed,741,5803,48,0,0
C00741,59,Female,34126,Salaried,602,5553,24,0,0
C00742,58,Female,54622,Salaried,725,16320,36,1,0
C00743,54,Female,36980,Self-employed,612,14886,60,1,1
C00744,58,Male,60079,Salaried,705,7865,60,1,0
C00745,54,Male,79031,Salaried,811,10835,36,1,0
C00746,38,Male,36733,Salaried,709,13486,24,1,0
C00747,50,Male,38874,Unemployed,670,7045,24,0,0
C00748,35,Male,28106,Self-employed,671,9384,60,1,0
C00749,47,Male,52191,Salaried,724,5251,48,1,0
C00750,54,Male,51171,Salaried,699,5637,36,1,0
C00751,58,Female,45941,Salaried,693,13359,60,1,0
C00752,53,Male,50242,Salaried,656,10324,24,1,0
C00753,44,Male,34344,Unemployed,696,10144,24,0,0
C00754,35,Male,25052,Self-employed,590,15686,36,0,0
C00755,50,Female,38613,Salaried,650,7855,24,0,0
C00756,62,Male,21267,Salaried,769,13571,60,0,1
C00757,37,Male,36732,Unemployed,723,5867,24,1,0
C00758,25,Female,54645,Salaried,673,7913,24,2,0
C00759,49,Male,50894,Unemployed,625,6382,36,1,0
C00760,24,Male,23393,Salaried,780,6037,48,1,0
C00761,30,Female,65740,Self-employed,648,18898,24,3,0
C00762,37,Male,47081,Self-employed,632,3647,36,0,0
C00763,30,Female,30510,Self-employed,688,6504,12,3,1
C00764,37,Male,44534,Salaried,652,1000,12,1,0
C00765,40,Male,41254,Salaried,579,7383,12,0,0
C00766,44,Male,36983,Salaried,607,9092,36,2,0
C00767,25,Female,62188,Unemployed,670,14230,36,1,0
C00768,54,Female,33405,Salaried,623,7490,36,1,0
C00769,26,Female,52769,Unemployed,602,4180,36,0,1
C00770,22,Male,29880,Self-employed,606,7475,36,0,0
C00771,33,Male,49446,Salaried,670,11315,36,1,0
C00772,63,Female,53981,Unemployed,673,13794,24,0,0
C00773,63,Female,54010,Self-employed,722,6814,48,0,0
C00774,31,Male,51212,Salaried,619,5276,36,2,0
C00775,43,Male,46414,Salaried,670,8087,24,2,0
C00776,36,Male,34038,Self-employed,646,11715,24,0,0
C00777,51,Male,34211,Self-employed,707,13986,48,2,1
C00778,31,Female,54482,Self-employed,680,4880,48,0,0
C00779,36,Male,31078,Self-employed,697,6395,48,0,0
C00780,28,Male,27639,Salaried,741,1000,48,0,0
C00781,24,Male,71446,Self-employed,689,1000,36,1,0
C00782,60,Male,46104,Salaried,734,4458,24,0,0
C00783,24,Male,59525,Salaried,614,5053,36,1,0
C00784,45,Male,63102,Salaried,607,7590,36,2,0
C00785,23,Male,50766,Salaried,746,11502,24,1,0
C00786,52,Female,44348,Salaried,694,9571,48,0,0
C00787,23,Female,44603,Salaried,709,11388,48,0,0
C00788,47,Female,74120,Salaried,738,14521,60,2,0
C00789,49,Male,41617,Salaried,642,11230,36,0,0
C00790,52,Female,52646,Self-employed,649,9001,48,0,0
C00791,39,Male,60159,Salaried,721,12299,48,1,0
C00792,41,Male,53760,Salaried,662,1000,48,1,0
C00793,25,Male,66265,Self-employed,652,8712,36,0,0
C00794,38,Male,44200,Salaried,616,13206,36,1,0
C00795,48,Female,60100,Salaried,724,9269,24,0,0
C00796,62,Male,23080,Unemployed,652,11139,24,1,0
C00797,42,Male,70203,Salaried,724,8998,36,0,0
C00798,41,Female,66847,Salaried,704,13036,48,2,0
C00799,26,Female,45433,Self-employed,749,14440,36,0,0
C00800,21,Female,56582,Self-employed,595,1000,36,0,0
C00801,25,Male,63365,Self-employed,536,6691,48,0,0
C00802,61,Female,34433,Salaried,767,1000,48,0,0
C00803,32,Male,47832,Self-employed,730,1000,36,0,0
C00804,46,Male,30413,Self-employed,628,12920,36,1,0
C00805,54,Female,67076,Salaried,638,13966,60,1,1
C00806,34,Female,62341,Salaried,682,7471,48,1,0
C00807,46,Female,45785,Self-employed,669,6541,48,1,0
C00808,47,Male,44046,Salaried,646,9124,48,3,0
C00809,29,Male,47765,Salaried,637,23999,60,1,0
C00810,46,Male,36541,Salaried,656,4775,36,1,0
C00811,42,Male,47389,Salaried,704,3252,48,2,0
C00812,50,Male,34434,Salaried,680,12997,48,0,0
C00813,63,Male,63474,Salaried,655,13266,36,0,0
C00814,37,Female,67054,Salaried,646,11928,60,1,0
C00815,46,Male,64177,Unemployed,787,10374,36,0,0
C00816,56,Female,32087,Salaried,651,8433,24,0,0
C00817,21,Female,46873,Salaried,706,2501,36,0,0
C00818,28,Female,58770,Unemployed,803,19300,12,1,0
C00819,55,Female,61531,Self-employed,714,19643,24,1,0
C00820,35,Female,22417,Salaried,703,7507,60,0,0
C00821,42,Male,61107,Salaried,741,17036,24,2,1
C00822,34,Male,31350,Salaried,749,11711,12,2,0
C00823,46,Male,47690,Unemployed,678,1172,36,1,1
C00824,48,Male,68862,Salaried,613,1633,48,2,0
C00825,43,Female,66831,Salaried,672,13808,36,1,0
C00826,34,Female,69891,Self-employed,709,16436,36,1,0
C00827,44,Female,34005,Salaried,662,11774,24,3,0
C00828,22,Male,37710,Self-employed,668,11274,36,1,0
C00829,46,Male,41557,Self-employed,760,5602,60,0,0
C00830,34,Male,47803,Salaried,719,4375,48,5,0
C00831,27,Male,53250,Salaried,709,13837,48,1,0
C00832,23,Female,69158,Salaried,628,10240,48,1,0
C00833,43,Female,36070,Self-employed,667,9408,36,2,0
C00834,63,Male,40567,Self-employed,699,16272,24,1,0
C00835,38,Male,71354,Self-employed,712,18459,24,1,0
C00836,58,Female,32614,Salaried,759,12913,36,0,0
C00837,55,Female,60902,Self-employed,713,5341,36,1,0
C00838,35,Female,48670,Salaried,653,10263,60,0,0
C00839,45,Female,55821,Salaried,774,7879,36,0,0
C00840,57,Male,37829,Salaried,666,9309,60,2,0
C00841,48,Female,60607,Self-employed,725,3991,60,0,1
C00842,30,Female,40186,Self-employed,651,16265,48,1,0
C00843,59,Female,28706,Salaried,641,7635,36,0,0
C00844,37,Female,57200,Self-employed,612,18019,48,0,0
C00845,59,Male,12453,Salaried,615,9363,36,0,0
C00846,42,Male,41479,Salaried,656,7599,24,1,0
C00847,46,Male,54367,Salaried,745,6651,24,1,0
C00848,64,Male,61366,Unemployed,693,6703,12,0,0
C00849,45,Male,68397,Salaried,591,11087,36,2,1
C00850,37,Male,76663,Salaried,721,9721,36,0,0
C00851,33,Female,72076,Unemployed,679,14008,60,1,0
C00852,40,Female,52873,Self-employed,755,6134,36,2,0
C00853,45,Female,66884,Self-employed,655,11158,36,0,0
C00854,24,Female,52641,Salaried,634,16057,36,2,0
C00855,30,Male,60288,Self-employed,766,16907,24,1,0
C00856,23,Female,41009,Salaried,730,6360,48,0,0
C00857,61,Male,56931,Self-employed,594,8280,36,0,0
C00858,38,Female,42901,Salaried,698,6890,60,3,0
C00859,56,Female,47396,Self-employed,594,5684,48,1,1
C00860,42,Female,56978,Salaried,727,13354,24,0,0
C00861,54,Male,81370,Salaried,624,4380,36,1,0
C00862,28,Female,55921,Self-employed,617,20805,36,0,0
C00863,60,Male,49824,Salaried,749,11166,24,1,0
C00864,64,Male,37523,Salaried,700,9105,24,1,0
C00865,39,Female,63443,Salaried,716,20064,48,1,0
C00866,62,Male,44968,Self-employed,655,3435,24,2,0
C00867,61,Male,55612,Salaried,675,6117,36,0,0
C00868,57,Female,60529,Self-employed,758,3740,36,4,0
C00869,26,Female,68961,Self-employed,696,9880,24,1,0
C00870,46,Female,62635,Self-employed,796,6802,60,0,0
C00871,54,Female,31648,Salaried,670,3491,48,0,0
C00872,26,Female,24242,Self-employed,727,4080,24,0,0
C00873,57,Female,60522,Salaried,735,11656,48,0,0
C00874,53,Male,51290,Salaried,689,13167,12,2,0
C00875,42,Female,55872,Self-employed,748,3098,24,1,0
C00876,41,Female,75796,Unemployed,653,9032,24,0,0
C00877,26,Male,40751,Salaried,723,7932,36,1,0
C00878,26,Female,69371,Salaried,628,6723,36,2,0
C00879,24,Male,40900,Unemployed,616,18051,24,1,0
C00880,50,Female,73479,Self-employed,681,9735,24,0,0
C00881,31,Female,61257,Salaried,673,10836,36,0,0
C00882,50,Male,27393,Salaried,624,13414,36,1,0
C00883,51,Female,43740,Salaried,718,10410,36,0,0
C00884,44,Male,78735,Self-employed,758,9902,36,2,1
C00885,29,Female,76852,Salaried,663,14129,36,1,0
C00886,23,Female,59063,Self-employed,732,7104,24,3,0
C00887,51,Male,55313,Unemployed,648,7743,48,0,0
C00888,60,Female,53596,Unemployed,670,5023,36,0,0
C00889,57,Female,56555,Self-employed,677,17065,60,0,0
C00890,56,Male,47887,Salaried,721,12777,36,0,0
C00891,44,Female,68165,Salaried,675,11164,36,1,0
C00892,51,Male,58667,Self-employed,580,17788,12,1,0
C00893,26,Female,35519,Salaried,739,3876,36,2,0
C00894,22,Male,59824,Salaried,685,9583,48,2,0
C00895,40,Female,52474,Salaried,565,2572,60,0,1
C00896,48,Male,45313,Unemployed,751,2962,48,0,0
C00897,31,Male,78477,Self-employed,753,15633,36,1,0
C00898,24,Female,51556,Salaried,626,18449,36,1,0
C00899,35,Female,20647,Salaried,609,7918,36,0,0
C00900,26,Male,46379,Salaried,737,7958,12,0,0
C00901,50,Female,64902,Self-employed,737,7793,12,0,0
C00902,58,Male,36102,Salaried,704,18436,36,2,0
C00903,22,Female,64392,Unemployed,657,7078,48,1,0
C00904,35,Female,35034,Self-employed,640,18330,24,2,0
C00905,31,Male,70050,Unemployed,710,10233,48,2,0
C00906,28,Male,41411,Self-employed,647,7574,36,3,0
C00907,46,Female,44723,Self-employed,648,11340,36,1,0
C00908,64,Female,43611,Self-employed,719,19450,36,0,0
C00909,25,Female,58961,Salaried,729,10817,36,1,0
C00910,26,Female,77661,Salaried,755,9023,60,0,0
C00911,46,Female,50222,Self-employed,589,12668,24,0,0
C00912,24,Male,49836,Salaried,655,8842,48,0,0
C00913,39,Female,41400,Salaried,662,4363,36,0,0
C00914,40,Female,25589,Self-employed,679,9632,48,2,0
